source_type,threat_type,asset_criticality,integrity_change,wazuh_rule_level,suricata_severity,failed_logins_1m,failed_logins_5m,unique_ports_1m,repeated_event_count,time_window_density,recurrence_history,new_user_created,off_hours,privileged_account,blacklisted_ip,label
wazuh,unauthorized_user_creation,low,none,6,0,0,0,0,1,0,0,1,0,0,0,Medium
suricata,port_scan,low,none,0,2,0,0,4,4,3,0,0,0,0,0,Low
wazuh,brute_force,high,none,11,0,23,51,2,10,3,2,0,1,0,1,High
wazuh,unauthorized_user_creation,high,none,10,0,0,0,0,2,4,2,1,1,0,0,High
wazuh,brute_force,critical,none,14,0,47,66,0,14,9,5,0,1,1,0,Critical
wazuh,file_integrity,high,minor,5,0,0,0,0,2,3,0,0,1,0,0,Medium
wazuh,file_integrity,low,important,4,0,0,0,0,2,1,1,0,0,0,0,Medium
suricata,port_scan,medium,none,0,2,0,0,29,5,7,2,0,0,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,12,0,0,0,0,4,1,1,1,0,0,1,High
suricata,normal,low,none,1,1,2,2,0,2,0,0,0,0,0,0,Low
wazuh,file_integrity,critical,important,11,0,0,0,0,8,4,8,0,1,0,0,Critical
wazuh,file_integrity,critical,important,12,0,0,0,0,3,6,8,0,1,1,0,Critical
wazuh,file_integrity,high,important,6,0,0,0,0,2,3,0,0,1,0,0,Medium
suricata,port_scan,high,none,0,2,0,0,27,10,6,1,0,0,0,0,Medium
wazuh,normal,medium,none,3,1,0,1,4,0,2,0,0,0,0,0,Low
wazuh,brute_force,low,none,5,0,4,3,0,3,1,0,0,0,0,0,Low
suricata,port_scan,medium,none,0,2,0,0,25,9,7,2,0,0,0,0,Medium
wazuh,file_integrity,medium,important,7,0,0,0,0,3,1,1,0,1,0,0,Medium
wazuh,unauthorized_user_creation,high,none,13,0,0,0,0,3,2,1,1,0,1,0,High
wazuh,unauthorized_user_creation,medium,none,9,0,0,0,0,3,3,1,1,1,0,0,Medium
wazuh,file_integrity,critical,important,14,0,0,0,0,4,6,6,0,1,0,0,Critical
suricata,port_scan,low,none,0,1,0,0,10,4,2,0,0,0,0,0,Low
wazuh,file_integrity,high,critical,8,0,0,0,0,5,2,4,0,1,0,0,High
wazuh,unauthorized_user_creation,critical,none,15,0,0,0,0,6,3,5,1,0,1,1,Critical
wazuh,unauthorized_user_creation,medium,none,6,0,0,0,0,1,3,1,1,0,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,6,0,0,0,0,3,2,2,1,1,0,0,Medium
suricata,port_scan,high,none,0,2,0,0,16,10,4,1,0,0,0,0,Medium
suricata,port_scan,critical,none,0,2,0,0,31,16,9,4,0,1,0,1,High
suricata,port_scan,high,none,0,2,0,0,10,4,7,0,0,0,0,0,Medium
wazuh,file_integrity,low,none,4,0,0,0,0,2,0,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,high,none,7,0,0,0,0,2,2,0,1,0,0,0,Medium
wazuh,brute_force,medium,none,7,0,6,20,1,6,2,0,0,0,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,9,0,0,0,0,2,0,1,1,0,0,0,Medium
wazuh,brute_force,low,none,9,0,12,11,0,3,1,0,0,0,0,0,Medium
wazuh,file_integrity,critical,critical,11,0,0,0,0,7,4,5,0,0,1,0,Critical
suricata,port_scan,high,none,0,1,0,0,18,6,7,1,0,0,0,0,Medium
wazuh,file_integrity,high,minor,6,0,0,0,0,3,1,1,0,0,0,0,Medium
suricata,port_scan,high,none,0,2,0,0,12,3,2,1,0,0,0,0,Medium
wazuh,file_integrity,medium,important,5,0,0,0,0,1,2,0,0,1,0,0,Medium
wazuh,brute_force,high,none,11,0,21,18,0,7,6,2,0,0,0,1,High
suricata,port_scan,high,none,0,2,0,0,22,6,5,1,0,0,0,0,Medium
wazuh,file_integrity,high,important,12,0,0,0,0,3,4,1,0,0,0,0,High
wazuh,unauthorized_user_creation,medium,none,5,0,0,0,0,1,0,1,1,0,0,0,Medium
wazuh,brute_force,critical,none,14,0,50,60,1,13,6,8,0,0,1,0,Critical
suricata,port_scan,critical,none,0,3,0,0,54,16,9,1,0,1,0,1,High
wazuh,file_integrity,critical,critical,14,0,0,0,0,4,4,8,0,0,0,0,Critical
wazuh,unauthorized_user_creation,high,none,13,0,0,0,0,4,5,7,1,0,1,1,Critical
suricata,port_scan,critical,none,0,3,0,0,26,18,12,2,0,0,0,1,High
wazuh,file_integrity,low,none,3,0,0,0,0,2,2,0,0,0,0,0,Low
wazuh,file_integrity,low,minor,4,0,0,0,0,1,2,2,0,0,0,0,Medium
wazuh,brute_force,critical,none,13,0,52,104,1,9,9,8,0,1,1,1,Critical
suricata,port_scan,critical,none,0,3,0,0,90,10,7,4,0,1,0,1,High
wazuh,brute_force,medium,none,1,0,3,1,0,2,0,0,0,0,0,0,Low
wazuh,file_integrity,medium,critical,9,0,0,0,0,5,3,4,0,0,0,0,High
wazuh,file_integrity,high,important,6,0,0,0,0,3,3,0,0,0,0,0,Medium
suricata,port_scan,low,none,0,1,0,0,7,1,2,0,0,0,0,0,Low
wazuh,file_integrity,high,minor,8,0,0,0,0,3,1,0,0,1,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,8,0,0,0,0,4,3,1,1,1,0,1,High
wazuh,unauthorized_user_creation,low,none,2,0,0,0,0,1,0,0,1,0,0,0,Medium
wazuh,file_integrity,critical,critical,15,0,0,0,0,8,6,7,0,1,1,0,Critical
suricata,port_scan,critical,none,0,2,0,0,49,13,10,4,0,1,0,1,High
suricata,port_scan,high,none,0,1,0,0,29,9,5,2,0,0,0,0,Medium
wazuh,unauthorized_user_creation,critical,none,12,0,0,0,0,4,5,5,1,0,1,1,Critical
wazuh,file_integrity,critical,important,12,0,0,0,0,2,4,2,0,1,0,0,High
wazuh,unauthorized_user_creation,medium,none,7,0,0,0,0,2,1,2,1,1,0,0,Medium
wazuh,unauthorized_user_creation,low,none,3,0,0,0,0,1,0,0,1,0,0,0,Medium
wazuh,file_integrity,low,none,1,0,0,0,0,2,0,0,0,0,0,0,Low
wazuh,brute_force,high,none,8,0,29,53,2,4,4,3,0,1,1,0,High
wazuh,file_integrity,critical,important,10,0,0,0,0,2,3,2,0,1,0,0,High
suricata,port_scan,medium,none,0,2,0,0,2,2,3,0,0,0,0,0,Low
wazuh,brute_force,low,none,5,0,3,15,0,5,2,0,0,1,0,0,Medium
wazuh,file_integrity,medium,critical,9,0,0,0,0,2,3,2,0,1,0,0,High
wazuh,brute_force,low,none,6,0,3,14,1,5,3,2,0,1,0,0,Medium
suricata,port_scan,medium,none,0,1,0,0,2,2,4,0,0,0,0,0,Low
wazuh,brute_force,medium,none,12,0,33,18,1,4,7,2,0,1,1,1,High
suricata,port_scan,critical,none,0,2,0,0,35,18,10,3,0,1,0,1,High
wazuh,brute_force,low,none,6,0,3,3,0,3,1,0,0,0,0,0,Low
suricata,port_scan,low,none,0,2,0,0,6,4,1,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,critical,none,13,0,0,0,0,3,5,4,1,1,1,1,Critical
wazuh,file_integrity,medium,important,4,0,0,0,0,3,2,1,0,0,0,0,Medium
wazuh,file_integrity,low,minor,5,0,0,0,0,3,1,0,0,0,0,0,Medium
wazuh,file_integrity,critical,important,11,0,0,0,0,2,2,1,0,1,0,0,High
wazuh,file_integrity,low,none,3,0,0,0,0,2,1,0,0,0,0,0,Low
wazuh,file_integrity,critical,important,7,0,0,0,0,4,3,3,0,1,0,0,High
suricata,port_scan,high,none,0,4,0,0,96,33,18,4,0,1,0,1,High
wazuh,unauthorized_user_creation,high,none,8,0,0,0,0,3,1,0,1,0,0,0,Medium
wazuh,file_integrity,medium,important,9,0,0,0,0,2,2,0,0,1,0,0,Medium
suricata,port_scan,low,none,0,2,0,0,7,4,3,0,0,0,0,0,Low
suricata,port_scan,low,none,0,2,0,0,4,3,3,0,0,0,0,0,Low
wazuh,file_integrity,medium,important,7,0,0,0,0,2,1,0,0,1,0,0,Medium
wazuh,file_integrity,high,minor,6,0,0,0,0,2,1,2,0,0,0,0,Medium
suricata,port_scan,low,none,0,1,0,0,10,3,1,0,0,0,0,0,Low
wazuh,brute_force,high,none,8,0,33,55,2,8,3,2,0,0,1,0,High
suricata,port_scan,critical,none,0,3,0,0,169,37,10,7,0,1,0,1,High
wazuh,brute_force,high,none,10,0,27,47,1,8,6,2,0,0,0,1,High
wazuh,file_integrity,low,minor,1,0,0,0,0,1,2,0,0,0,0,0,Low
suricata,port_scan,high,none,0,2,0,0,30,6,7,1,0,0,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,71,12,6,3,0,0,0,1,High
wazuh,file_integrity,high,important,9,0,0,0,0,4,4,3,0,1,0,0,High
wazuh,unauthorized_user_creation,critical,none,12,0,0,0,0,3,4,5,1,1,1,0,Critical
wazuh,unauthorized_user_creation,low,none,2,0,0,0,0,1,0,0,1,0,0,0,Medium
suricata,port_scan,medium,none,0,2,0,0,30,10,2,2,0,0,0,0,Medium
wazuh,normal,medium,none,2,0,2,1,3,3,2,0,0,0,0,0,Low
suricata,port_scan,high,none,0,2,0,0,30,3,4,0,0,0,0,0,Medium
suricata,port_scan,high,none,0,1,0,0,26,6,6,0,0,0,0,0,Medium
suricata,port_scan,medium,none,0,2,0,0,23,10,5,1,0,0,0,0,Medium
wazuh,unauthorized_user_creation,low,none,8,0,0,0,0,3,1,0,1,1,0,0,Medium
wazuh,file_integrity,low,none,4,0,0,0,0,1,2,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,high,none,8,0,0,0,0,4,3,4,1,0,0,0,High
suricata,port_scan,high,none,0,1,0,0,21,8,5,0,0,0,0,0,Medium
wazuh,unauthorized_user_creation,critical,none,13,0,0,0,0,5,5,4,1,1,1,0,Critical
wazuh,file_integrity,critical,important,11,0,0,0,0,8,5,7,0,1,1,0,Critical
wazuh,file_integrity,critical,critical,11,0,0,0,0,4,6,5,0,0,0,0,Critical
wazuh,file_integrity,low,minor,1,0,0,0,0,1,1,0,0,0,0,0,Low
wazuh,brute_force,medium,none,7,0,8,11,0,5,2,2,0,0,0,0,Medium
wazuh,brute_force,low,none,4,0,2,7,0,2,1,0,0,0,0,0,Low
suricata,port_scan,critical,none,0,3,0,0,197,34,17,8,0,0,0,0,Medium
wazuh,brute_force,high,none,12,0,19,27,1,5,3,3,0,0,1,0,High
wazuh,brute_force,low,none,6,0,1,4,0,3,0,0,0,0,0,0,Low
suricata,port_scan,critical,none,0,2,0,0,63,15,9,2,0,1,0,1,High
wazuh,file_integrity,low,none,3,0,0,0,0,1,2,0,0,0,0,0,Low
suricata,port_scan,critical,none,0,3,0,0,55,19,6,4,0,0,0,1,High
suricata,port_scan,high,none,0,2,0,0,14,9,2,0,0,0,0,0,Medium
wazuh,file_integrity,high,important,11,0,0,0,0,2,2,4,0,0,0,0,High
wazuh,brute_force,medium,none,9,0,4,13,2,4,3,1,0,0,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,9,0,0,0,0,3,2,1,1,0,0,0,Medium
suricata,port_scan,critical,none,0,2,0,0,43,10,12,3,0,1,0,1,High
suricata,port_scan,high,none,0,2,0,0,19,9,3,1,0,0,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,63,19,11,1,0,1,0,1,High
wazuh,file_integrity,medium,important,5,0,0,0,0,2,2,0,0,1,0,0,Medium
suricata,normal,low,none,1,0,2,1,3,0,2,0,0,0,0,0,Low
wazuh,file_integrity,high,critical,11,0,0,0,0,5,4,3,0,1,0,0,High
wazuh,file_integrity,high,critical,12,0,0,0,0,2,4,4,0,0,0,0,High
suricata,port_scan,high,none,0,2,0,0,13,5,5,2,0,0,0,0,Medium
wazuh,brute_force,low,none,2,0,5,6,0,1,0,0,0,0,0,0,Low
suricata,port_scan,critical,none,0,3,0,0,60,17,11,3,0,0,0,1,High
wazuh,file_integrity,medium,important,12,0,0,0,0,4,4,4,0,1,0,0,High
wazuh,brute_force,medium,none,5,0,4,16,1,2,1,2,0,1,0,0,Medium
wazuh,file_integrity,low,none,2,0,0,0,0,1,1,0,0,0,0,0,Low
suricata,port_scan,critical,none,0,3,0,0,56,11,9,4,0,1,0,1,High
suricata,normal,low,none,0,1,2,2,3,1,2,0,0,0,0,0,Low
wazuh,file_integrity,critical,important,12,0,0,0,0,4,4,7,0,1,1,0,Critical
suricata,port_scan,high,none,0,2,0,0,27,3,4,2,0,0,0,0,Medium
wazuh,brute_force,medium,none,6,0,11,19,2,6,3,2,0,1,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,88,15,7,4,0,1,0,1,High
suricata,port_scan,critical,none,0,2,0,0,40,19,12,3,0,1,0,1,High
suricata,port_scan,critical,none,0,4,0,0,158,19,10,6,0,0,0,1,High
wazuh,brute_force,medium,none,6,0,5,20,0,2,1,1,0,1,0,0,Medium
wazuh,unauthorized_user_creation,low,none,7,0,0,0,0,3,2,0,1,1,0,0,Medium
wazuh,brute_force,low,none,6,0,10,11,0,6,4,2,0,0,0,0,Medium
wazuh,file_integrity,medium,important,9,0,0,0,0,2,2,0,0,0,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,9,0,0,0,0,1,3,1,1,1,0,0,Medium
suricata,port_scan,low,none,0,1,0,0,2,3,3,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,high,none,8,0,0,0,0,4,1,4,1,0,1,0,High
wazuh,unauthorized_user_creation,low,none,5,0,0,0,0,1,0,0,1,0,0,0,Medium
suricata,port_scan,medium,none,0,2,0,0,29,9,4,2,0,0,0,0,Medium
wazuh,unauthorized_user_creation,high,none,13,0,0,0,0,5,4,5,1,0,1,1,Critical
wazuh,brute_force,low,none,6,0,4,19,1,4,3,0,0,1,0,0,Medium
suricata,normal,low,none,2,0,1,0,3,2,1,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,low,none,5,0,0,0,0,1,0,0,1,0,0,0,Medium
suricata,port_scan,medium,none,0,2,0,0,2,5,2,0,0,0,0,0,Low
suricata,port_scan,critical,none,0,3,0,0,41,9,7,4,0,1,0,1,High
suricata,port_scan,high,none,0,2,0,0,13,4,4,1,0,0,0,0,Medium
wazuh,file_integrity,critical,critical,12,0,0,0,0,5,5,4,0,0,0,0,Critical
wazuh,brute_force,high,none,15,0,41,78,0,16,9,4,0,0,1,0,Critical
wazuh,brute_force,low,none,3,0,5,4,0,2,0,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,low,none,5,0,0,0,0,1,0,0,1,0,0,0,Medium
wazuh,brute_force,low,none,9,0,8,17,2,5,3,1,0,1,0,0,Medium
suricata,port_scan,medium,none,0,1,0,0,4,4,2,0,0,0,0,0,Low
suricata,port_scan,medium,none,0,2,0,0,7,4,2,0,0,0,0,0,Low
wazuh,file_integrity,medium,minor,5,0,0,0,0,2,1,1,0,1,0,0,Medium
wazuh,file_integrity,critical,critical,8,0,0,0,0,3,4,1,0,0,0,0,High
wazuh,unauthorized_user_creation,low,none,8,0,0,0,0,1,1,0,1,1,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,29,8,11,1,0,1,0,1,High
wazuh,normal,high,none,7,2,3,3,7,2,1,0,0,1,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,8,0,0,0,0,3,3,1,1,1,0,0,Medium
suricata,port_scan,high,none,0,2,0,0,18,3,3,2,0,0,0,0,Medium
wazuh,brute_force,medium,none,1,0,4,8,0,1,1,0,0,0,0,0,Low
wazuh,file_integrity,medium,important,6,0,0,0,0,2,2,0,0,1,0,0,Medium
wazuh,unauthorized_user_creation,critical,none,10,0,0,0,0,3,2,3,1,1,0,0,High
suricata,port_scan,critical,none,0,2,0,0,46,12,9,1,0,1,0,1,High
suricata,port_scan,high,none,0,1,0,0,25,9,3,2,0,0,0,0,Medium
suricata,port_scan,high,none,0,2,0,0,15,7,6,0,0,0,0,0,Medium
wazuh,file_integrity,medium,important,7,0,0,0,0,1,1,2,0,1,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,61,15,7,4,0,1,0,1,High
suricata,port_scan,high,none,0,1,0,0,9,10,6,1,0,0,0,0,Medium
suricata,normal,critical,none,5,2,3,3,4,4,1,0,1,1,0,0,Medium
wazuh,file_integrity,critical,important,14,0,0,0,0,8,6,7,0,1,0,0,Critical
wazuh,brute_force,low,none,4,0,2,6,0,3,1,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,low,none,4,0,0,0,0,1,0,0,1,0,0,0,Medium
wazuh,file_integrity,medium,minor,8,0,0,0,0,1,1,1,0,1,0,0,Medium
wazuh,file_integrity,medium,minor,6,0,0,0,0,2,2,0,0,0,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,4,0,0,0,0,1,0,0,1,0,0,0,Medium
suricata,port_scan,high,none,0,2,0,0,18,9,3,2,0,0,0,0,Medium
wazuh,brute_force,medium,none,5,0,8,19,1,6,3,0,0,0,0,0,Medium
wazuh,unauthorized_user_creation,critical,none,15,0,0,0,0,5,4,5,1,1,1,1,Critical
suricata,port_scan,high,none,0,2,0,0,16,4,6,0,0,0,0,0,Medium
suricata,port_scan,high,none,0,1,0,0,11,6,4,1,0,0,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,63,16,11,1,0,1,0,1,High
suricata,normal,low,none,0,0,1,1,3,2,2,0,0,0,0,0,Low
wazuh,file_integrity,low,none,3,0,0,0,0,2,1,0,0,0,0,0,Low
suricata,port_scan,critical,none,0,3,0,0,69,19,11,4,0,0,0,1,High
suricata,port_scan,medium,none,0,2,0,0,10,5,3,0,0,0,0,0,Low
suricata,port_scan,critical,none,0,3,0,0,39,10,12,3,0,1,0,1,High
wazuh,file_integrity,critical,important,8,0,0,0,0,2,4,3,0,1,0,0,High
wazuh,file_integrity,low,none,2,0,0,0,0,1,0,0,0,0,0,0,Low
suricata,port_scan,high,none,0,1,0,0,12,9,2,2,0,0,0,0,Medium
wazuh,file_integrity,medium,minor,4,0,0,0,0,3,3,1,0,0,0,0,Medium
wazuh,file_integrity,low,none,1,0,0,0,0,2,1,0,0,0,0,0,Low
wazuh,file_integrity,high,important,8,0,0,0,0,4,2,4,0,0,0,0,High
suricata,normal,critical,none,6,2,3,1,10,1,0,0,1,1,0,0,Medium
wazuh,unauthorized_user_creation,low,none,6,0,0,0,0,2,2,2,1,1,0,0,Medium
wazuh,brute_force,medium,none,5,0,8,12,0,3,1,1,0,0,0,0,Medium
wazuh,file_integrity,critical,critical,8,0,0,0,0,4,3,1,0,0,0,0,High
wazuh,brute_force,medium,none,6,0,6,9,0,6,2,1,0,0,0,0,Medium
wazuh,file_integrity,critical,critical,9,0,0,0,0,3,4,2,0,0,0,0,High
wazuh,unauthorized_user_creation,low,none,6,0,0,0,0,2,1,1,1,0,0,0,Medium
wazuh,normal,medium,none,0,0,2,2,5,0,0,0,0,0,0,0,Low
wazuh,file_integrity,critical,critical,11,0,0,0,0,8,5,6,0,0,1,0,Critical
wazuh,unauthorized_user_creation,high,none,14,0,0,0,0,6,2,4,1,1,1,0,Critical
suricata,port_scan,high,none,0,1,0,0,23,4,7,1,0,0,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,144,39,17,8,0,0,0,1,High
wazuh,file_integrity,critical,important,15,0,0,0,0,4,5,7,0,1,0,0,Critical
wazuh,brute_force,high,none,9,0,11,9,1,2,2,0,0,1,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,34,19,12,1,0,0,0,1,High
wazuh,unauthorized_user_creation,high,none,5,0,0,0,0,3,1,1,1,0,0,0,Medium
suricata,port_scan,high,none,0,1,0,0,17,9,3,0,0,0,0,0,Medium
suricata,port_scan,high,none,0,2,0,0,27,5,3,1,0,0,0,0,Medium
wazuh,file_integrity,low,none,1,0,0,0,0,1,1,0,0,0,0,0,Low
wazuh,normal,low,none,2,1,0,1,4,1,1,0,0,0,0,0,Low
wazuh,file_integrity,medium,minor,4,0,0,0,0,3,1,0,0,1,0,0,Medium
wazuh,brute_force,high,none,6,0,11,20,1,2,2,2,0,0,0,0,Medium
suricata,port_scan,critical,none,0,4,0,0,137,29,16,4,0,1,0,1,High
suricata,port_scan,high,none,0,1,0,0,24,4,2,0,0,0,0,0,Medium
wazuh,brute_force,low,none,9,0,5,5,1,4,3,2,0,0,0,0,Medium
wazuh,brute_force,medium,none,8,0,9,6,1,6,1,2,0,1,0,0,Medium
wazuh,file_integrity,high,important,9,0,0,0,0,5,2,1,0,0,0,0,High
wazuh,unauthorized_user_creation,low,none,5,0,0,0,0,1,2,1,1,0,0,0,Medium
suricata,port_scan,high,none,0,1,0,0,12,7,4,1,0,0,0,0,Medium
wazuh,file_integrity,critical,critical,15,0,0,0,0,4,4,6,0,1,0,0,Critical
wazuh,file_integrity,medium,critical,8,0,0,0,0,5,2,4,0,1,0,0,High
suricata,port_scan,high,none,0,2,0,0,14,3,2,1,0,0,0,0,Medium
suricata,port_scan,medium,none,0,2,0,0,5,3,4,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,low,none,3,0,0,0,0,1,0,0,1,0,0,0,Medium
wazuh,file_integrity,critical,important,14,0,0,0,0,4,6,7,0,0,1,0,Critical
wazuh,file_integrity,high,important,11,0,0,0,0,2,2,4,0,0,0,0,High
suricata,port_scan,high,none,0,2,0,0,18,7,7,0,0,0,0,0,Medium
wazuh,file_integrity,low,important,4,0,0,0,0,3,2,1,0,1,0,0,Medium
suricata,port_scan,high,none,0,2,0,0,9,8,5,0,0,0,0,0,Medium
wazuh,brute_force,high,none,8,0,3,6,1,5,4,1,0,0,0,0,Medium
wazuh,brute_force,high,none,9,0,25,37,2,6,5,3,0,0,0,0,High
wazuh,unauthorized_user_creation,critical,none,9,0,0,0,0,4,4,1,1,1,0,0,High
suricata,normal,low,none,0,0,2,3,5,0,1,0,0,0,0,0,Low
suricata,port_scan,critical,none,0,3,0,0,55,18,11,2,0,1,0,1,High
wazuh,file_integrity,high,important,9,0,0,0,0,4,4,4,0,0,0,0,High
wazuh,brute_force,low,none,8,0,10,13,2,6,4,0,0,1,0,0,Medium
wazuh,brute_force,high,none,8,0,25,31,1,7,5,4,0,1,1,0,High
wazuh,normal,low,none,1,0,2,2,4,0,2,0,0,0,0,0,Low
wazuh,brute_force,medium,none,9,0,9,11,2,4,4,2,0,1,0,0,Medium
wazuh,file_integrity,medium,important,5,0,0,0,0,1,1,2,0,1,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,51,12,11,3,0,0,0,1,High
wazuh,brute_force,low,none,9,0,8,16,1,4,2,0,0,0,0,0,Medium
wazuh,file_integrity,high,critical,15,0,0,0,0,5,6,7,0,0,1,0,Critical
wazuh,file_integrity,medium,important,6,0,0,0,0,3,3,2,0,0,0,0,Medium
wazuh,unauthorized_user_creation,high,none,10,0,0,0,0,3,3,4,1,0,1,1,High
wazuh,brute_force,medium,none,11,0,35,46,1,7,5,1,0,1,1,0,High
wazuh,unauthorized_user_creation,low,none,6,0,0,0,0,1,1,0,1,0,0,0,Medium
wazuh,brute_force,low,none,2,0,1,5,0,2,1,0,0,0,0,0,Low
suricata,port_scan,high,none,0,1,0,0,23,5,4,2,0,0,0,0,Medium
wazuh,file_integrity,critical,critical,13,0,0,0,0,8,3,7,0,0,0,0,Critical
wazuh,unauthorized_user_creation,high,none,8,0,0,0,0,4,4,3,1,0,1,0,High
wazuh,file_integrity,low,none,1,0,0,0,0,1,0,0,0,0,0,0,Low
suricata,port_scan,high,none,0,1,0,0,9,9,2,0,0,0,0,0,Medium
wazuh,file_integrity,high,important,10,0,0,0,0,2,2,3,0,1,0,0,High
wazuh,brute_force,high,none,8,0,4,20,2,5,1,2,0,0,0,0,Medium
wazuh,normal,critical,none,6,1,0,0,1,3,1,0,1,0,0,0,Medium
wazuh,unauthorized_user_creation,critical,none,11,0,0,0,0,2,2,2,1,1,0,0,High
suricata,port_scan,low,none,0,1,0,0,10,5,4,0,0,0,0,0,Low
wazuh,file_integrity,medium,minor,7,0,0,0,0,3,2,1,0,1,0,0,Medium
wazuh,unauthorized_user_creation,critical,none,15,0,0,0,0,3,2,5,1,1,1,1,Critical
wazuh,brute_force,high,none,12,0,33,31,0,7,3,4,0,0,0,0,High
wazuh,brute_force,high,none,13,0,33,29,0,4,6,1,0,0,1,0,High
suricata,port_scan,high,none,0,2,0,0,30,7,2,0,0,0,0,0,Medium
wazuh,file_integrity,low,minor,6,0,0,0,0,2,1,2,0,0,0,0,Medium
wazuh,normal,low,none,1,1,1,0,5,1,2,0,0,0,0,0,Low
suricata,port_scan,high,none,0,3,0,0,143,39,14,8,0,0,0,1,Medium
wazuh,file_integrity,medium,important,4,0,0,0,0,1,1,1,0,1,0,0,Medium
suricata,port_scan,critical,none,0,4,0,0,199,15,16,4,0,1,0,0,High
wazuh,unauthorized_user_creation,low,none,4,0,0,0,0,1,0,0,1,0,0,0,Medium
suricata,port_scan,medium,none,0,1,0,0,7,4,4,0,0,0,0,0,Low
wazuh,file_integrity,low,minor,4,0,0,0,0,1,1,2,0,1,0,0,Medium
suricata,port_scan,medium,none,0,2,0,0,28,8,5,2,0,0,0,0,Medium
wazuh,brute_force,medium,none,11,0,22,60,0,9,7,1,0,1,0,0,High
wazuh,brute_force,medium,none,11,0,28,26,1,4,7,2,0,0,0,1,High
wazuh,brute_force,critical,none,12,0,35,92,1,20,7,6,0,0,1,1,Critical
suricata,normal,low,none,0,0,1,1,3,0,1,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,low,none,6,0,0,0,0,1,0,0,1,0,0,0,Medium
wazuh,brute_force,high,none,5,0,11,18,0,6,2,0,0,1,0,0,Medium
wazuh,brute_force,low,none,6,0,9,8,1,4,1,1,0,1,0,0,Medium
suricata,port_scan,medium,none,0,2,0,0,30,8,6,2,0,0,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,5,0,0,0,0,1,0,2,1,1,0,0,Medium
wazuh,file_integrity,critical,critical,12,0,0,0,0,8,3,7,0,1,0,0,Critical
suricata,port_scan,low,none,0,1,0,0,4,4,1,0,0,0,0,0,Low
wazuh,brute_force,low,none,2,0,5,5,0,2,0,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,medium,none,6,0,0,0,0,1,1,0,1,1,0,0,Medium
suricata,port_scan,critical,none,0,2,0,0,80,20,9,3,0,1,0,1,High
wazuh,file_integrity,low,none,2,0,0,0,0,1,1,0,0,0,0,0,Low
suricata,port_scan,critical,none,0,3,0,0,38,19,9,1,0,1,0,1,High
wazuh,unauthorized_user_creation,high,none,12,0,0,0,0,4,3,4,1,0,0,0,High
suricata,port_scan,critical,none,0,2,0,0,47,14,10,4,0,1,0,1,Medium
wazuh,unauthorized_user_creation,high,none,8,0,0,0,0,3,4,2,1,0,1,0,High
suricata,port_scan,medium,none,0,2,0,0,8,3,1,0,0,0,0,0,Low
wazuh,brute_force,high,none,6,0,3,17,1,2,2,0,0,0,0,0,Medium
wazuh,brute_force,medium,none,6,0,5,14,2,6,1,1,0,1,0,0,Medium
suricata,port_scan,medium,none,0,2,0,0,9,5,4,0,0,0,0,0,Low
wazuh,brute_force,high,none,9,0,12,59,2,6,6,4,0,0,0,0,High
wazuh,file_integrity,high,critical,12,0,0,0,0,8,6,7,0,1,0,0,Critical
wazuh,normal,medium,none,1,1,2,3,5,2,2,0,0,0,0,0,Low
suricata,normal,medium,none,0,1,0,0,5,1,0,0,0,0,0,0,Low
suricata,port_scan,high,none,0,2,0,0,28,4,3,1,0,0,0,0,Medium
wazuh,file_integrity,medium,important,6,0,0,0,0,3,2,2,0,0,0,0,Medium
suricata,port_scan,low,none,0,1,0,0,7,1,1,0,0,0,0,0,Low
wazuh,brute_force,low,none,4,0,4,1,0,2,1,0,0,0,0,0,Low
wazuh,file_integrity,low,minor,1,0,0,0,0,1,2,0,0,0,0,0,Low
wazuh,brute_force,high,none,8,0,11,17,2,5,3,2,0,1,0,0,Medium
